filename,label,tumorBorder
1183.jpg,3,"[183.31840913827662, 320.5360349133772, 189.82675502484267, 328.1291051143709, 200.13163601190556, 333.01036452929543, 213.14832778503762, 334.0950888437231, 228.87683034423887, 330.29855374322625, 238.63934917408793, 324.8749321710879, 244.06297074622628, 315.65477549845264, 242.43588427458477, 304.2651701969621, 239.18171133130176, 283.1130460656225, 231.04627897309422, 269.5539921352766, 218.57194935717598, 260.3338354626414, 207.72470621289926, 257.07966251935835, 194.7080144397672, 260.8761976198552, 188.19966855320115, 267.92690566363507, 182.7760469810628, 277.6894244934841, 177.35242540892443, 290.70611626661616, 177.35242540892443, 303.1804458825344, 179.52187403777978, 315.11241334123883, 184.94549560991814, 322.7054835422325]"
1184.jpg,3,"[182.2961081210768, 322.263398566981, 197.53448248413895, 331.8579305733534, 206.56463025484246, 335.24423598736723, 220.67423614656667, 334.1154675160293, 231.39753662427705, 332.4223148090224, 240.99206863064953, 319.44147738863614, 240.42768439498056, 295.73733949053945, 238.1701474523047, 277.6770439491325, 229.70438391727015, 260.7455168790634, 217.8523149682218, 251.15098487269094, 201.48517213382172, 250.58660063702197, 191.89064012744927, 255.10167452237374, 180.6029554140699, 265.8249750000841, 176.65226576438712, 279.93458089180837, 176.65226576438712, 296.3017237262084, 177.78103423572506, 310.97571385360163, 182.2961081210768, 322.263398566981]"
1185.jpg,3,"[182.12188173518655, 324.5191919509532, 187.01105976834592, 333.07525350898214, 198.0117103429545, 337.3532842879966, 208.40121366341816, 337.9644315421415, 221.84645325460644, 336.13098977970674, 232.2359565750701, 331.8529590006923, 239.56972362480917, 317.18542490121416, 242.01431264138884, 286.6280621939681, 234.06939833750488, 257.2929939950119, 221.23530600046152, 246.9034906745482, 207.79006640927324, 245.07004891211344, 196.17826858051976, 249.3480796911279, 183.3441762434764, 257.9041412491568, 174.7881146854475, 270.1270863320552, 172.3435256688678, 284.79462043153336, 172.3435256688678, 298.85100727686654, 173.56582017715766, 307.4070688348954, 183.95532349762132, 326.9637809675329]"
1186.jpg,3,"[186.8385960746797, 332.15750413276396, 198.51600832934722, 338.644955385357, 209.5446754587554, 339.94244563587563, 221.22208771342287, 338.644955385357, 233.54824509334966, 328.91377850646745, 240.684441471202, 312.0464052497255, 241.3331865964613, 287.3940904898719, 240.0356963459427, 267.9317367320928, 236.14322559438688, 254.9568342269067, 221.87083283868216, 245.22565734801714, 206.30094983245885, 244.57691222275784, 192.02855707675417, 248.46938297431365, 180.999889947346, 260.14679522898115, 170.6199679431971, 277.0141684857231, 170.6199679431971, 288.04283561513125, 172.56620331897503, 304.9102088718732, 175.80992894527154, 319.18260162757787, 187.48734119993904, 332.80624925802323]"
1187.jpg,3,"[188.86902810845277, 329.3275833082408, 198.41475516086555, 334.78228448104807, 207.2786445666774, 336.8277974208508, 221.59723514529657, 338.1914727140526, 230.46112455110844, 331.3730962480435, 237.27950101711755, 317.7363433160252, 238.64317631031938, 291.14467509858963, 237.96133866371846, 257.7346304151449, 234.5521504307139, 250.9162539491358, 218.86988455889292, 245.46155277632852, 203.18761868707193, 245.46155277632852, 190.2327034016546, 250.9162539491358, 177.9596257628382, 267.28035746755774, 174.5504375298336, 290.4628374519887, 174.5504375298336, 309.5542915568143, 177.27778811623725, 321.8273691956307, 184.7780022288473, 328.64574566163986, 190.9145410482555, 330.6912586014426]"
1188.jpg,3,"[193.14039024433808, 330.35209605498756, 208.8004218857709, 334.08067501723343, 219.98615877250865, 334.8263908096826, 229.680464074348, 331.8435276398859, 235.64619041394144, 322.1492223380465, 237.13762199883982, 310.9634854513088, 237.883337791289, 271.4405484515022, 234.90047462149226, 256.5262326025185, 220.73187456495782, 250.5605062629251, 205.81755871597417, 250.5605062629251, 187.17466390474462, 260.25481156476445, 181.2089375651512, 269.9491168666038, 181.95465335760036, 281.13485375334153, 181.95465335760036, 291.5748748476301, 179.7175059802528, 304.2520433192662, 181.95465335760036, 321.40350654559734, 187.92037969719382, 328.11494867764, 196.86896920658398, 332.5892434323351]"
1189.jpg,3,"[225.8791755659503, 270.6418170653002, 216.92664726608032, 280.971657411304, 216.92664726608032, 290.61284173424093, 218.99261533528107, 296.1220899187763, 224.50186351981645, 298.876714011044, 233.45439181968644, 300.25402605717784, 244.47288818875717, 300.25402605717784, 252.73676046556022, 301.6313381033117, 257.5573526270287, 304.38596219557934, 261.6892887654302, 302.3199941263786, 262.37794478849713, 296.8107459418432, 258.24600865009563, 283.0376254805048, 250.67079239635947, 272.70778513450097, 239.6522960272887, 265.82122490383176, 229.3224556812849, 268.5758489960994, 225.8791755659503, 271.3304730883671]"
1190.jpg,3,"[228.18903248944966, 326.6235170927417, 243.84906413088248, 324.38636971539415, 253.54336943272185, 318.4206433758007, 258.7633799798661, 301.2691801494695, 252.0519378478235, 271.4405484515022, 240.86620096108575, 249.06907467802677, 226.6976009045513, 242.35763254598413, 217.00329560271194, 243.84906413088248, 211.03756926311848, 255.03480101762023, 211.03756926311848, 272.1862642439514, 211.03756926311848, 290.08344326273175, 211.03756926311848, 304.9977591117154, 214.7661482253644, 313.9463486211056, 220.73187456495785, 319.16635916824987, 226.6976009045513, 325.8778013002925]"
1191.jpg,3,"[216.5025614600821, 301.8619942938062, 228.14248411922628, 305.74196851352093, 237.45442224654164, 305.74196851352093, 246.766360373857, 298.7580149180344, 253.75031396934352, 288.6700819467761, 254.52630881328648, 273.15018506791716, 247.54235521779995, 256.07829850117236, 238.2304170904846, 245.99036552991404, 225.0385047434545, 241.33439646625638, 213.3985820843103, 245.21437068597112, 210.29460270853852, 253.75031396934352, 210.29460270853852, 266.16623147243064, 209.51860786459557, 280.1341386634037, 211.07059755248147, 294.10204585437674, 218.05455114796797, 302.6379891377492]"
1192.jpg,3,"[211.78328505556766, 310.9634854513089, 222.22330614985623, 318.4206433758007, 228.18903248944966, 318.4206433758007, 241.61191675353496, 314.69206441355476, 251.30622205537432, 305.7434749041646, 254.28908522517105, 287.10058009293505, 246.8319273006792, 263.2376747345612, 240.12048516863658, 254.28908522517105, 229.68046407434804, 250.56050626292512, 219.2404429800595, 255.7805168100694, 208.05470609332176, 275.16912741374813, 208.05470609332176, 296.0491696023252, 210.2918534706693, 308.7263380739613, 214.02043243291521, 313.2006328286564]"
1193.jpg,3,"[217.4662477289192, 311.8082228466121, 237.45395432165074, 315.00625590144915, 246.24854522245263, 312.60773111032137, 255.0431361232545, 306.21166500064726, 257.4416609143823, 295.8180575724269, 251.84510306841747, 272.6323179248583, 236.6544460579415, 259.0406774418008, 227.06034689343034, 259.84018570551007, 217.4662477289192, 266.2362518151842, 208.67165682811734, 277.42936750711385, 207.0726403006988, 288.62248319904353, 208.67165682811734, 299.0160906272639, 212.66919814666363, 307.0111732643565, 213.4687064103729, 310.2092063191936, 217.4662477289192, 312.60773111032137]"
1194.jpg,3,"[198.80693658395046, 290.8341757800547, 208.6419087117784, 294.34666582570753, 217.07188482134518, 294.34666582570753, 222.69186889438973, 294.34666582570753, 231.8243430130871, 290.13167777092417, 233.9318370404788, 287.3216857344019, 231.12184500395654, 266.2467454604849, 224.09686491265086, 257.8167693509181, 210.74940273917008, 255.70927532352638, 195.29444653829762, 259.9242633783098, 191.0794584835142, 266.94924346961545, 191.0794584835142, 278.8917096248351, 193.8894505200365, 286.61918772527133, 200.2119326022116, 291.5366737891853]"
1195.jpg,3,"[195.41580981581777, 298.77623814815115, 206.72085666466674, 302.81375487988294, 215.60339347447663, 302.81375487988294, 225.29343363063288, 299.5837414944975, 231.75346040140371, 291.50870803103396, 233.36846709409645, 281.01116452853137, 231.75346040140371, 270.5136210260287, 226.9084403233256, 264.86109760160423, 218.83340685986207, 260.8235808698725, 206.72085666466674, 260.0160775235261, 194.60830646947142, 263.2460909089115, 191.378293084086, 268.898614333336, 191.378293084086, 280.203661182185, 191.378293084086, 289.89370133834126, 195.41580981581777, 299.5837414944975]"
1196.jpg,3,"[195.5133037323389, 298.6777703825943, 210.48879082673082, 303.66959941405827, 220.47244888965875, 302.0056564035703, 229.6241354473427, 298.6777703825943, 232.9520214683187, 292.02199834064237, 232.9520214683187, 280.3743972672264, 232.1200499630747, 267.8948246885665, 222.96836340539073, 259.5751096361265, 211.3207623319748, 257.91116662563854, 198.8411897533149, 258.7431381308825, 190.52147470087493, 262.0710241518585, 189.68950319563092, 266.2308816780785, 188.85753169038693, 274.55059673051846, 189.68950319563092, 283.7022832882024, 192.18541771136293, 292.02199834064237, 195.5133037323389, 297.01382737210633]"
1197.jpg,3,"[194.37118851082923, 293.1242923510086, 205.3437556041825, 298.61057589768524, 213.18130352800625, 298.61057589768524, 223.37011582897713, 297.8268211053028, 233.55892812994801, 291.5567827662438, 235.12643771471278, 285.28674442718483, 232.77517333756563, 268.04413899477254, 226.50513499850663, 258.63908148618407, 217.8838322823005, 258.63908148618407, 201.4249816422706, 258.63908148618407, 189.66865975653496, 262.55785544809595, 186.53364058700546, 268.82789378715495, 186.53364058700546, 278.2329512957435, 188.88490496415258, 286.0704992195672, 195.1549433032116, 293.90804714339095]"
1198.jpg,3,"[221.46378904746553, 276.62985924340455, 233.45641300310444, 279.82789229824164, 241.45149564019707, 278.2288757708231, 248.64707001358042, 279.0283840345324, 251.84510306841747, 272.6323179248583, 249.4465782772897, 262.23871049663785, 236.6544460579415, 251.0455948047082, 221.46378904746553, 251.0455948047082, 215.06772293779142, 252.64461133212671, 213.4687064103729, 257.4416609143823, 213.4687064103729, 264.63723528776563, 220.66428078375625, 275.03084271598607, 229.45887168455815, 279.0283840345324]"
1199.jpg,3,"[217.7743828304757, 271.86672953352934, 225.50186093091193, 277.48671360657386, 233.9318370404787, 277.48671360657386, 240.2543191226538, 271.86672953352934, 247.2792992139595, 262.734255414832, 247.2792992139595, 255.7092753235263, 240.2543191226538, 243.76680916830665, 231.12184500395645, 231.12184500395645, 224.0968649126508, 231.12184500395645, 217.7743828304757, 235.33683305873987, 215.666888803084, 244.46930717743723, 214.9643907939534, 262.734255414832, 217.07188482134512, 272.5692275426599]"
1200.jpg,3,"[214.96864111498257, 274.7317073170732, 229.2404181184669, 281.86759581881535, 238.1602787456446, 281.86759581881535, 244.404181184669, 275.62369337979095, 248.86411149825784, 256.89198606271776, 243.5121951219512, 236.37630662020905, 231.02439024390245, 230.13240418118468, 220.3205574912892, 233.70034843205576, 215.86062717770034, 247.0801393728223, 214.0766550522648, 262.2439024390244, 214.96864111498257, 273.8397212543554]"
1201.jpg,3,"[224.8794266649611, 238.05917328268777, 218.28955335609777, 243.00157826433525, 214.1708825380582, 252.88638822763025, 214.9946167016661, 266.0661348453569, 217.46581919248985, 275.127210645044, 224.05569250135318, 277.59841313586776, 235.58797079186402, 275.9509448086519, 247.94398324598276, 269.3610714997886, 249.59145157319858, 257.00505904566984, 246.29651491876692, 243.00157826433525, 234.7642366282561, 233.94050246464818, 227.35062915578484, 235.58797079186402, 224.05569250135318, 239.70664160990358, 224.05569250135318, 239.70664160990358, 222.40822417413736, 240.5303757735115]"
1202.jpg,3,"[214.49711388998213, 263.4318166785712, 215.31269226979194, 251.19814098142393, 222.6528976880803, 243.04235718332575, 232.43983824579811, 242.22677880351594, 239.78004366408646, 246.30467070256503, 249.5669842218043, 259.3539247795221, 250.3825626016141, 275.6654923757185, 252.01371936123374, 289.53032483248535, 246.30467070256503, 291.161481592105, 238.96446528427666, 286.2680113132461, 229.99310310636866, 273.21875723628904, 220.20616254865084, 269.1408653372399, 214.49711388998213, 259.3539247795221]"
1203.jpg,3,"[100.3161407166076, 155.77547054367523, 108.8797137046107, 156.99883811338995, 115.40434074308924, 156.18325973358014, 117.44328669261378, 153.7365245941507, 116.62770831280396, 147.21189755567215, 111.32644884404014, 141.91063808690834, 105.61740018537142, 141.50284889700342, 101.94729747622725, 143.94958403643287, 98.68498395698798, 149.6586326951016, 98.68498395698798, 153.32873540424578, 101.13171909641743, 156.59104892348503]"
1204.jpg,3,"[105.43797294181327, 157.333225249112, 111.61597916887264, 157.74509233091595, 115.73464998691222, 153.2145544310724, 117.79398539593201, 149.0958836130328, 117.38211831412805, 144.5653457131893, 114.08718165969638, 141.27040905875762, 109.96851084165681, 141.27040905875762, 104.20237169640139, 142.09414322236555, 100.49556796016577, 143.74161154958136, 98.84809963294994, 149.0958836130328, 100.49556796016577, 154.86202275828822, 102.55490336918555, 156.92135816730803, 105.84984002361722, 158.15695941271989]"
1205.jpg,3,"[101.68641114982579, 157.43554006968643, 107.0383275261324, 158.77351916376307, 113.28222996515679, 157.8815331010453, 115.06620209059234, 153.86759581881532, 115.51219512195122, 145.8397212543554, 110.60627177700349, 141.37979094076655, 104.36236933797909, 141.37979094076655, 100.79442508710801, 144.05574912891987, 99.45644599303135, 149.40766550522648, 99.45644599303135, 154.7595818815331, 102.13240418118467, 157.8815331010453]"
1206.jpg,3,"[101.2404181184669, 155.65156794425087, 106.59233449477352, 156.54355400696863, 112.39024390243902, 155.205574912892, 115.06620209059234, 150.74564459930315, 114.17421602787456, 143.609756097561, 110.60627177700349, 142.27177700348432, 104.80836236933798, 142.27177700348432, 100.34843205574913, 144.94773519163763, 99.45644599303135, 149.40766550522648, 99.90243902439025, 152.52961672473867, 100.79442508710801, 155.65156794425087]"
1207.jpg,3,"[102.13240418118467, 152.52961672473867, 105.70034843205575, 155.65156794425087, 108.37630662020906, 156.09756097560975, 112.8362369337979, 155.205574912892, 114.62020905923345, 152.0836236933798, 115.06620209059234, 145.8397212543554, 111.94425087108014, 142.7177700348432, 103.47038327526133, 143.16376306620208, 100.34843205574913, 145.39372822299651, 99.90243902439025, 148.06968641114983, 100.79442508710801, 151.19163763066203, 103.02439024390245, 153.86759581881532]"
1208.jpg,3,"[171.3335150487892, 275.82390987675035, 168.26026814208447, 265.0675457032837, 169.79689159543682, 255.8478049831695, 178.24832058887486, 248.93299944308384, 187.46806130898906, 248.16468771640768, 195.9194903024271, 248.16468771640768, 206.6758544758937, 253.54286980314097, 211.28572483595082, 261.994298796579, 211.28572483595082, 269.67741606334084, 208.98078965592225, 281.2020919634836, 199.76104893580802, 284.27533887018836, 185.16312612896053, 285.81196232354074, 175.1750736821701, 282.738715416836, 171.3335150487892, 274.287286423398]"
1209.jpg,3,"[183.30325962062247, 321.38633184584904, 191.378293084086, 326.2313519239272, 201.8758365865886, 324.6163452312345, 213.98838678178393, 322.1938351921954, 224.48593028428652, 310.0812849970001, 221.25591689890112, 293.12371472372666, 218.0259035135157, 276.9736477967996, 213.98838678178393, 257.59356748448704, 201.8758365865886, 248.71103067467718, 192.9932997767787, 247.09602398198444, 179.26574288889068, 246.2885206356381, 169.57570273273444, 256.7860641381407, 163.92317930830995, 268.898614333336, 164.7306826546563, 281.8186678748777, 171.9982127717735, 289.89370133834126, 174.42072281081255, 304.42876157257564, 176.84323284985163, 316.54131176777094, 180.07324623523704, 319.77132515315634, 185.72576965966152, 323.8088418848881]"
1210.jpg,3,"[172.87013850214154, 298.10494995035964, 176.71169713552246, 311.1662493038548, 183.62650267560812, 322.69092520399755, 192.07793166904617, 325.76417211070225, 212.05403656262695, 324.9958603840261, 220.505465556065, 317.31274311726423, 222.04208900941734, 305.0197554904453, 217.43221864936024, 291.95845613695013, 213.59066001597932, 283.5070271435121, 215.8955951960079, 272.75066297004554, 218.20053037603643, 257.38442843652183, 207.44416620256985, 246.62806426305525, 185.9314378556367, 243.55481735635053, 172.10182677546536, 250.4696228964362, 164.4187095087035, 258.9210518898742, 161.34546260199878, 271.98235124336935, 162.88208605535112, 281.97040369015974, 168.26026814208444, 287.34858577689306, 172.10182677546536, 291.19014441027394, 173.63845022881773, 294.2633913169787, 173.63845022881773, 302.7148203104167, 172.87013850214154, 300.4098851303882]"
1211.jpg,3,"[170.7188656674482, 306.5179633574638, 178.47881410687768, 320.4858705484369, 186.23876254630713, 326.69382929998045, 195.5507006736225, 329.02181383180925, 206.41462848882375, 327.4698241439234, 217.278556304025, 318.93388086055097, 220.38253567979677, 303.41398398169207, 217.278556304025, 280.9101335073466, 217.278556304025, 261.5102624087729, 207.96661817670963, 251.42232943751463, 193.22271614179365, 245.21437068597106, 176.15082957504885, 248.31835006174285, 164.51090691590463, 263.0622520966588, 161.40692754013284, 278.5821489755178, 166.8388914477335, 284.79010772706135, 169.16687597956232, 294.87804069831964, 169.16687597956232, 305.7419685135209, 173.82284504321998, 311.94992726506445]"
1212.jpg,3,"[172.52124989511515, 309.22240976963434, 180.56249459361626, 320.9187656947269, 188.6037392921174, 326.7669436572732, 198.83805072657339, 327.4979659025915, 209.07236216102936, 326.0359214119549, 218.57565135016708, 320.9187656947269, 224.42382931271334, 310.6844542602709, 225.15485155803162, 300.45014282581496, 215.65156236889393, 283.6366311834944, 210.53440665166593, 274.86436423967496, 210.53440665166593, 257.31983035203615, 203.9552064438014, 249.27858565353503, 192.25885051870884, 247.81654116289846, 180.56249459361626, 250.00960789885332, 168.13511642320543, 258.05085259735444, 163.74898295129574, 269.0161862771287, 164.48000519661403, 278.5194754662664, 171.05920540447858, 285.82969791944925, 173.25227214043343, 293.8709426179504, 171.79022764979686, 302.64320956176977, 171.79022764979686, 305.5672985430429, 172.52124989511515, 311.4154765055892]"
1213.jpg,3,"[183.7741998911764, 318.592158008064, 194.31862119640783, 325.37071456142706, 207.12256135276027, 325.37071456142706, 219.17332855873906, 323.11119571030605, 226.7050580624758, 309.5540826035799, 222.18602036023375, 287.7120670427434, 208.62890725350763, 274.9081268863909, 203.35669660089192, 256.07880312704907, 196.57814004752885, 248.54707362331234, 186.7868916926711, 248.54707362331234, 176.24247038743965, 251.55976542480704, 173.98295153631864, 258.3383219781701, 173.22977858594496, 271.89543508489623, 173.22977858594496, 281.686683439754, 173.22977858594496, 293.7374506457328, 173.98295153631864, 303.5286990005905, 176.24247038743965, 314.82629325619564, 179.25516218893435, 317.08581210731666, 186.03371874229742, 320.0985039088113]"
1214.jpg,3,"[208.72473867595818, 264.0278745644599, 220.3205574912892, 274.7317073170732, 231.9163763066202, 275.62369337979095, 241.72822299651568, 273.8397212543554, 248.86411149825784, 261.35191637630663, 246.18815331010452, 242.62020905923345, 234.59233449477352, 238.1602787456446, 220.3205574912892, 241.72822299651568, 208.72473867595818, 249.7560975609756, 207.83275261324042, 260.45993031358887, 214.0766550522648, 268.4878048780488]"
1215.jpg,3,"[212.23660568579754, 272.33227539611295, 222.8864712040813, 275.37509411562263, 234.29704140224243, 273.8536847558678, 240.38267884126174, 266.2466379570937, 243.42549756077136, 257.11818179856476, 239.62197416138432, 246.46831628028102, 228.21140396322315, 244.18620224064878, 219.08294780469424, 244.18620224064878, 209.1937869662879, 247.2290209601584, 207.67237760653308, 251.79324903942288, 206.15096824677826, 260.1610005180744, 209.9544916461653, 270.81086603635816, 216.800833765062, 274.6143894357452]"
1216.jpg,3,"[206.0487804878049, 267.59581881533103, 215.86062717770034, 274.7317073170732, 225.6724738675958, 276.5156794425087, 234.59233449477352, 273.8397212543554, 243.5121951219512, 263.13588850174216, 244.404181184669, 251.54006968641116, 237.26829268292684, 238.1602787456446, 229.2404181184669, 232.80836236933797, 221.21254355400697, 231.9163763066202, 214.96864111498257, 231.9163763066202, 206.0487804878049, 239.05226480836237, 203.37282229965157, 247.97212543554008, 203.37282229965157, 261.35191637630663, 206.94076655052265, 268.4878048780488]"
1217.jpg,3,"[205.77500258736674, 265.8295097802463, 212.84023872770553, 271.1284368855004, 222.55493842067133, 272.8947459205851, 231.3864835960948, 272.01159140304276, 239.33487425397593, 266.71266429778865, 242.8674923241453, 254.34850105219581, 238.45171973643357, 241.98433780660295, 229.62017456101012, 232.26963811363714, 219.02232035050196, 230.50332907855244, 211.07392969262082, 235.80225618380652, 206.6581571049091, 246.40011039431468, 205.77500258736674, 256.99796460482287, 206.6581571049091, 264.94635526270395]"
1218.jpg,3,"[214.1745769282532, 269.2702108482024, 223.48651505556856, 272.3741902239742, 232.02245833894096, 270.8222005360883, 240.5584016223134, 265.3902366284877, 242.88638615414223, 256.0782985011723, 239.78240677837044, 247.5423552177999, 236.67842740259866, 245.99036552991402, 224.2625098995115, 248.31835006174285, 213.39858208431028, 250.64633459357168, 204.86263880093784, 256.0782985011723, 204.86263880093784, 263.0622520966588, 209.51860786459554, 267.7182211603165, 217.278556304025, 270.04620569214535]"
1219.jpg,3,"[204.0090955702057, 295.7274704694158, 210.00936308697644, 307.72800550295733, 221.15271704669357, 311.1567297982549, 229.7245277849375, 308.5851865767817, 238.29633852318142, 302.584919060011, 240.8678817446546, 292.2987461741182, 239.1535195970058, 276.01230577145475, 222.86707919434235, 262.29740859026447, 209.15218201315204, 259.7258653687913, 198.00882805343494, 259.7258653687913, 192.00856053666416, 262.29740859026447, 192.00856053666416, 271.7264004023328, 194.58010375813734, 282.0125732882255, 202.2947334225569, 295.7274704694158]"
1220.jpg,3,"[198.02090592334494, 288.11149825783974, 199.8048780487805, 298.81533101045295, 202.4808362369338, 306.8432055749129, 217.6445993031359, 317.54703832752614, 227.45644599303137, 317.54703832752614, 233.70034843205576, 314.87108013937285, 238.1602787456446, 303.2752613240418, 238.1602787456446, 284.54355400696863, 227.45644599303137, 268.4878048780488, 217.6445993031359, 257.7839721254355, 207.83275261324042, 257.7839721254355, 198.9128919860627, 258.6759581881533, 193.5609756097561, 264.9198606271777, 194.45296167247386, 274.7317073170732, 198.02090592334494, 288.11149825783974]"
1221.jpg,3,"[200.16740175672362, 261.1237298637094, 192.75379428425236, 271.83227399061235, 193.5775284478603, 284.1882864447311, 191.93006012064447, 298.1917672260656, 196.04873093868403, 305.6053746985369, 207.58100922919488, 311.3715138437923, 222.40822417413736, 316.31391882543977, 238.05917328268777, 317.1376529890477, 243.00157826433525, 311.3715138437923, 243.82531242794317, 294.896830571634, 233.94050246464818, 276.77467897225984, 232.29303413743236, 269.3610714997886, 236.41170495547192, 257.00505904566984, 237.23543911907984, 248.76771740959066, 227.35062915578484, 241.35410993711943, 217.46581919248985, 244.6490465915511, 208.40474339280277, 252.06265406402233, 200.16740175672362, 261.1237298637094]"
1222.jpg,3,"[215.70208395334157, 264.43212285309977, 217.85193861068385, 275.89801435892525, 220.7184114871402, 283.78081476918027, 230.03444833562338, 288.7971423029789, 237.20063052676431, 291.6636151794353, 247.23328559436158, 289.513760522093, 260.1324135384152, 278.76448723538164, 268.01521394867024, 270.16506860601254, 268.01521394867024, 258.69917710018706, 257.982558881073, 245.8000491561334, 243.65019449879114, 243.65019449879114, 228.60121189739522, 249.38314025170385, 217.85193861068385, 256.54932244284475, 215.70208395334157, 265.14874107221385]"
1223.jpg,3,"[215.1272834693317, 265.8358574299599, 215.8955951960079, 280.43378023680737, 219.7371538293888, 285.0436505968645, 228.18858282282682, 290.42183268359776, 241.24988217632196, 290.42183268359776, 252.00624634978854, 286.5802740502169, 263.53092224993134, 278.12884505677886, 266.60416915663603, 271.21403951669316, 265.8358574299599, 261.99429879657896, 256.61611670984564, 251.23793462311238, 241.24988217632196, 245.85975253637906, 225.88364764279828, 250.4696228964362, 216.66390692268405, 255.84780498316948, 215.8955951960079, 258.9210518898742, 215.1272834693317, 267.3724808833122]"
1224.jpg,3,"[215.27942440530717, 264.72522859733886, 216.0401290851846, 275.37509411562263, 222.12576652420387, 286.02495963390635, 228.97210864310057, 292.87130175280305, 238.1005648016295, 295.1534157924353, 246.46831628028102, 286.02495963390635, 254.83606775893253, 272.33227539611295, 254.83606775893253, 258.6395911583196, 251.03254435954548, 247.2290209601584, 244.18620224064878, 243.42549756077136, 228.97210864310057, 247.2290209601584, 219.08294780469424, 255.59677243880992, 215.27942440530717, 264.72522859733886]"
1225.jpg,3,"[215.65156236889393, 278.5194754662664, 228.07894053930477, 285.09867567413096, 237.58222972844246, 282.9056089381761, 247.81654116289846, 272.67129750372015, 250.7406301441716, 257.31983035203615, 243.43040769098874, 245.6234744269436, 231.0030295205779, 243.43040769098874, 216.38258461421222, 249.27858565353503, 210.53440665166593, 259.512897087991, 213.45849563293908, 271.2092530130836, 217.1136068595305, 278.5194754662664]"
1226.jpg,3,"[211.23480037074285, 275.6654923757185, 217.7594274092214, 282.190119414197, 226.73078958712938, 283.82127617381667, 243.04235718332575, 280.5589626545774, 245.4890923227552, 274.0343356160988, 247.93582746218465, 270.7720220968596, 245.4890923227552, 265.06297343819085, 235.7021517650374, 261.80065991895157, 225.09963282750977, 262.6162382987614, 217.7594274092214, 264.247395058381, 212.05037875055265, 266.69413019781047, 211.23480037074285, 275.6654923757185]"
1227.jpg,3,"[210.7151963260427, 276.8965034753774, 215.27942440530717, 282.9821409143967, 226.68999460346834, 284.5035502741515, 236.57915544187466, 283.7428455942741, 245.7076116004036, 282.22143623451933, 250.27183967966806, 278.41791283513226, 249.51113499979064, 272.33227539611295, 240.38267884126174, 263.96452391746146, 226.68999460346834, 262.4431145577066, 219.08294780469424, 263.96452391746146, 212.99731036567493, 264.72522859733886, 209.1937869662879, 272.33227539611295, 212.23660568579754, 278.41791283513226]"
1228.jpg,3,"[209.2284775564107, 267.71360317257273, 210.87594588362654, 281.7170839539073, 212.52341421084236, 284.1882864447311, 218.28955335609777, 287.48322309916273, 227.35062915578484, 286.6594889355548, 237.23543911907984, 279.24588146308355, 243.82531242794317, 270.1848056633965, 243.82531242794317, 265.242400681749, 242.17784410072736, 263.59493235453317, 234.7642366282561, 262.77119819092525, 221.58449001052944, 262.77119819092525, 214.9946167016661, 261.9474640273173, 210.05221172001862, 263.59493235453317, 208.40474339280277, 266.0661348453569, 209.2284775564107, 271.0085398270044]"
1229.jpg,3,"[212.05037875055265, 281.37454103438716, 224.28405444769993, 283.82127617381667, 233.25541662560792, 282.190119414197, 238.96446528427666, 275.6654923757185, 240.5956220438963, 269.1408653372399, 237.333308524657, 265.87855181800063, 229.99310310636866, 264.247395058381, 221.83731930827048, 264.247395058381, 212.8659571303625, 265.06297343819085, 209.6036436111232, 265.87855181800063, 208.7880652313134, 269.95644371704975, 208.7880652313134, 274.0343356160988, 211.23480037074285, 278.9278058949577, 212.05037875055265, 282.190119414197]"
1230.jpg,3,"[223.22903996634832, 297.6387199551311, 220.85426294542972, 299.2219046357435, 224.81222464696071, 311.0957897403365, 225.60381698726692, 323.7612671852357, 225.60381698726692, 333.2603752689101, 227.97859400818552, 338.80152165105346, 231.93655570971652, 339.5931139913597, 243.81044081430952, 338.80152165105346, 258.8506952801273, 341.9678910122783, 271.5161727250265, 345.92585271380926, 280.2236884683947, 347.5090373944217, 292.0975735729877, 352.2585914362589, 298.4303122954373, 353.05018377656506, 302.3882739969683, 347.5090373944217, 301.5966816566621, 338.0099293107473, 292.8891659132939, 329.30241356737906, 269.1413957041079, 307.1378280388055, 250.93477187706532, 291.3059812326815, 235.10292507094132, 290.5143888923753, 223.22903996634832, 292.0975735729877, 220.06267060512351, 298.4303122954373]"
1231.jpg,3,"[230.13240418118468, 322.89895470383277, 240.83623693379792, 322.89895470383277, 254.21602787456445, 314.87108013937285, 257.7839721254355, 292.57142857142856, 254.21602787456445, 288.11149825783974, 247.0801393728223, 290.78745644599303, 237.26829268292684, 298.81533101045295, 221.21254355400697, 299.7073170731707, 216.75261324041813, 302.38327526132406, 216.75261324041813, 306.8432055749129, 221.21254355400697, 313.97909407665503, 228.34843205574913, 321.1149825783972, 232.80836236933797, 322.89895470383277]"
